,tag,text,0
10084,B-LOC,helistan,1
10083,B-LOC,helistage,1
35116,B-ORG,eelmisel,1
35119,B-ORG,eelmist,1
35133,B-ORG,eeluurimistoimiku,1
35120,B-ORG,eelmistel,1
35121,B-ORG,eelmistest,1
35122,B-ORG,eelmüügist,1
35123,B-ORG,eelnenud,1
35124,B-ORG,eelnes,1
35125,B-ORG,eelnev,1
35126,B-ORG,eelnevad,1
35127,B-ORG,eelnevaltki,1
35128,B-ORG,eelnõusid,1
35129,B-ORG,eelpoolnimetet,1
35130,B-ORG,eelseisvail,1
35131,B-ORG,eelset,1
35101,B-ORG,eelistamises,1
35100,B-ORG,eelistades,1
35099,B-ORG,eelistada,1
35097,B-ORG,eelisostuõigus,1
35067,B-ORG,edasikindlustusfirma,1
35068,B-ORG,edasikindlustusfirmas,1
10092,B-LOC,helkides,1
35070,B-ORG,edastab,1
10091,B-LOC,helistatud,1
35073,B-ORG,edastatav,1
35075,B-ORG,edendab,1
35076,B-ORG,edenemisjõuna,1
35077,B-ORG,edetabelikoostaja,1
35078,B-ORG,edetabelit,1
35079,B-ORG,edev,1
10090,B-LOC,helistati,1
35081,B-ORG,eduka,1
35082,B-ORG,edukaim,1
10088,B-LOC,helistasin,1
35085,B-ORG,edukat,1
35086,B-ORG,edumeelsesse,1
35087,B-ORG,edusammuks,1
35088,B-ORG,edutamisele,1
35089,B-ORG,edutati,1
35092,B-ORG,eelarvega,1
35093,B-ORG,eelarveprojekt,1
35094,B-ORG,eelduseks,1
35095,B-ORG,eelis,1
35096,B-ORG,eelisarendati,1
35132,B-ORG,eeltoodud,1
35134,B-ORG,eeluurimisvanglas,1
35064,B-ORG,ebaõnnestus,1
10069,B-LOC,heldet,1
35170,B-ORG,eestlasi,1
35171,B-ORG,eestlast,1
10071,B-LOC,heliga,1
35173,B-ORG,eestlastega,1
35176,B-ORG,eestvedajaks,1
35178,B-ORG,eestvõtmisel,1
35179,B-ORG,eetriaega,1
35180,B-ORG,eetrikeelu,1
10070,B-LOC,helen.urbanik@ekspress.ee,1
35183,B-ORG,eetrissepääsu,1
35184,B-ORG,eetristas,1
35185,B-ORG,efektiivsemaid,1
35187,B-ORG,ehedamalt,1
35135,B-ORG,eelviimasest,1
35188,B-ORG,ehib,1
10067,B-LOC,hektarist,1
10066,B-LOC,heitnud,1
35192,B-ORG,ehitajad,1
35193,B-ORG,ehitajale,1
35195,B-ORG,ehitamine,1
35196,B-ORG,ehitamiseks,1
35197,B-ORG,ehitamisel,1
35198,B-ORG,ehitamisele,1
35199,B-ORG,ehitamisest,1
35200,B-ORG,ehitamist,1
10065,B-LOC,heitmine,1
10072,B-LOC,helikopter,1
35168,B-ORG,eestlasena,1
35167,B-ORG,eestlased,1
35166,B-ORG,eestlase,1
35136,B-ORG,eemal,1
35137,B-ORG,eemaldamisest,1
35138,B-ORG,eemaldati,1
35139,B-ORG,eemalduma,1
35140,B-ORG,eemalejäämine,1
35142,B-ORG,eesistujaperiood,1
35143,B-ORG,eesistujastaatust,1
10079,B-LOC,helisid,1
35146,B-ORG,eeskujul,1
35148,B-ORG,eesliinile,1
35150,B-ORG,eesmärk,1
35151,B-ORG,eesnime,1
10076,B-LOC,helilooja,1
35153,B-ORG,eesrindliku,1
10075,B-LOC,helikopterireisi,1
10074,B-LOC,helikopteril,1
35156,B-ORG,eestiaegse,1
35157,B-ORG,eestikeelne,1
35158,B-ORG,eestikeelse,1
35159,B-ORG,eestikeelses,1
35160,B-ORG,eestimaalane,1
35161,B-ORG,eestimaalastele,1
35162,B-ORG,eestimaine,1
35163,B-ORG,eestimaisest,1
35164,B-ORG,eestkõneleja,1
35066,B-ORG,edasikindlustaja,1
35063,B-ORG,ebaõnnestunud,1
35480,B-ORG,eraldamine,1
34980,B-ORG,digitaalvõrgus,1
34967,B-ORG,di,1
34968,B-ORG,diagnoosida,1
34969,B-ORG,diagnoosiga,1
34970,B-ORG,diagnostikavõimalustega,1
34972,B-ORG,dialoogi,1
34973,B-ORG,die,1
10101,B-LOC,hetkega,1
34975,B-ORG,digitaalpaketi,1
34976,B-ORG,digitaalpaketis,1
34977,B-ORG,digitaalpakett,1
34978,B-ORG,digitaalpaketti,1
34979,B-ORG,digitaalse,1
34981,B-ORG,diil,1
34998,B-ORG,disainiajakiri,1
34982,B-ORG,diili,1
34983,B-ORG,dikteerib,1
34985,B-ORG,diplomitöid,1
34987,B-ORG,diplomitööd,1
10100,B-LOC,hetkearengutest,1
10099,B-LOC,hetke,1
34990,B-ORG,direktorile,1
34991,B-ORG,direktorita,1
34992,B-ORG,dirigeerimisel,1
34993,B-ORG,dirigeeris,1
34994,B-ORG,dirigent,1
34995,B-ORG,disainer,1
34966,B-ORG,detsembris,1
34965,B-ORG,detsembrini,1
10102,B-LOC,hetkeks,1
34963,B-ORG,detsembrikuu,1
34936,B-ORG,degustatsiooniseltskond,1
34937,B-ORG,degusteerib,1
34938,B-ORG,deklareerib,1
34939,B-ORG,deklareerinud,1
34940,B-ORG,deklareeris,1
34941,B-ORG,deklareerisid,1
10107,B-LOC,hierarhiastruktuuri,1
34943,B-ORG,delegatsiooni,1
34944,B-ORG,delegatsiooniliikmetest,1
34945,B-ORG,delfi.ee,1
34946,B-ORG,dell,1
34947,B-ORG,della,1
34948,B-ORG,demokraati,1
34949,B-ORG,demonstreeriks,1
34950,B-ORG,demonstreeriti,1
34952,B-ORG,denis,1
34953,B-ORG,deponeeris,1
34954,B-ORG,deporteeritud,1
34955,B-ORG,depressiooniajal,1
10106,B-LOC,hierarhias,1
10105,B-LOC,hetki,1
34958,B-ORG,desinformatsiooni,1
34960,B-ORG,detailselt,1
10104,B-LOC,hetkeseisu,1
34962,B-ORG,detsembrikuise,1
34997,B-ORG,disainhotellid,1
35001,B-ORG,disainiklassik,1
35062,B-ORG,ebaõnnestumine,1
35048,B-ORG,dzhiibid,1
10095,B-LOC,hertsog,1
35036,B-ORG,draama,1
35037,B-ORG,draamasarjana,1
35038,B-ORG,dream,1
35039,B-ORG,dressidele,1
35040,B-ORG,droidi,1
35041,B-ORG,duelli,1
35042,B-ORG,duett,1
35043,B-ORG,duetti,1
35045,B-ORG,duole,1
35046,B-ORG,duse,1
35047,B-ORG,duubelmagnetofonid,1
35049,B-ORG,dzhässmuusik,1
35002,B-ORG,disainikonkurss,1
35050,B-ORG,e,1
35051,B-ORG,e-kirjastus,1
35052,B-ORG,e-mailiga,1
35053,B-ORG,eaka,1
35054,B-ORG,eales,1
35055,B-ORG,easy-listening-post-disco-breakbeat-rock-grupi,1
35056,B-ORG,ebaefektiivne,1
35057,B-ORG,ebameeldivusi,1
35058,B-ORG,ebasobivaid,1
35059,B-ORG,ebastabiilne,1
35060,B-ORG,ebastabiilsus,1
35061,B-ORG,ebavõrdne,1
35034,B-ORG,dpa-ETA,1
35032,B-ORG,dopingut,1
35031,B-ORG,dopingupruukijad,1
35030,B-ORG,dopingaine,1
35003,B-ORG,disainis,1
35004,B-ORG,disainisündmus,1
35005,B-ORG,disainitud,1
35006,B-ORG,disco,1
35007,B-ORG,diskobändi,1
35008,B-ORG,diskrimineerimisest,1
35009,B-ORG,diskussioon,1
35010,B-ORG,diskuteerida,1
35011,B-ORG,distsipliiniga,1
35012,B-ORG,diviisiajalehe,1
35013,B-ORG,doc,1
10097,B-LOC,heterogeensemaid,1
35015,B-ORG,doktorand,1
35016,B-ORG,doktorikraad,1
35017,B-ORG,doktorikraadi,1
35018,B-ORG,doktoriõpingud,1
35019,B-ORG,dokument,1
35021,B-ORG,dokumentatsioon,1
35022,B-ORG,dokumente,1
35023,B-ORG,dollarid,1
35024,B-ORG,dollarini,1
10096,B-LOC,hertsogi,1
35026,B-ORG,domineeritud,1
35027,B-ORG,don,1
35028,B-ORG,donnay,1
10064,B-LOC,heitmed,1
35203,B-ORG,ehitasid,1
35204,B-ORG,ehitatavast,1
10036,B-LOC,healt,1
10039,B-LOC,heaolust,1
10038,B-LOC,heaoluriikide,1
35381,B-ORG,enamikus,1
35382,B-ORG,enamlased,1
35383,B-ORG,enampakkumine,1
35384,B-ORG,enamus,1
35385,B-ORG,enamusaktsionär,1
35386,B-ORG,enamuse,1
35387,B-ORG,enamusele,1
35388,B-ORG,enamuses,1
35389,B-ORG,enamust,1
35390,B-ORG,enamvähem,1
10034,B-LOC,heakskiitu,1
35415,B-ORG,energeetikafirmaga,1
35395,B-ORG,endas,1
35397,B-ORG,endid,1
10031,B-LOC,heakodanlikust,1
10030,B-LOC,headel,1
10027,B-LOC,hausiartist,1
10026,B-LOC,hauduvale,1
10024,B-LOC,haudadest,1
35405,B-ORG,endisesse,1
10023,B-LOC,hauda,1
10022,B-LOC,haub,1
35410,B-ORG,endistele,1
35412,B-ORG,ene.lakk@ekspress.ee,1
35377,B-ORG,enamaltjaolt,1
10040,B-LOC,heas,1
35375,B-ORG,emiteeris,1
35374,B-ORG,emissioonist,1
10044,B-LOC,heategevus,1
35349,B-ORG,eluaastal,1
35350,B-ORG,eluaeg,1
35351,B-ORG,eluaegsed,1
35352,B-ORG,eluga,1
35353,B-ORG,elukaaslane,1
35354,B-ORG,elukaaslasega,1
35355,B-ORG,elukaaslasele,1
35356,B-ORG,elukaaslaselt,1
35357,B-ORG,elukohaks,1
35358,B-ORG,elukohta,1
35359,B-ORG,elule,1
35360,B-ORG,elulood,1
35361,B-ORG,eluohtlik,1
35362,B-ORG,elupõline,1
35364,B-ORG,elusolevad,1
10043,B-LOC,heatasemeline,1
35366,B-ORG,elustiiliajakiri,1
10042,B-LOC,heastas,1
10041,B-LOC,heast,1
35369,B-ORG,emaga,1
35370,B-ORG,emakeelse,1
35371,B-ORG,emaks,1
35372,B-ORG,emigreerub,1
35373,B-ORG,emigreerumisele,1
10021,B-LOC,hauaplatsi,1
35416,B-ORG,energeetikafirmast,1
10063,B-LOC,heitluses,1
35465,B-ORG,erakanali,1
10015,B-LOC,hartat,1
35453,B-ORG,eradetektiivibüroost,1
35454,B-ORG,eraettevõtja,1
10014,B-LOC,harry@ekspress.ee,1
35457,B-ORG,erafirmat,1
35458,B-ORG,eragümnaasium,1
35459,B-ORG,eragümnaasiumis,1
10013,B-LOC,harrastava,1
35461,B-ORG,erahaiglas,1
35462,B-ORG,erahaiglasse,1
35463,B-ORG,eraisikud,1
35464,B-ORG,eraisikust,1
10012,B-LOC,harrastatakse,1
35417,B-ORG,energeetikakontserni,1
35467,B-ORG,erakanalile,1
35468,B-ORG,erakirjas,1
35469,B-ORG,erakliinik,1
35470,B-ORG,erakliiniku,1
35472,B-ORG,erakonda,1
35473,B-ORG,erakonna,1
35474,B-ORG,erakonnakaaslased,1
35475,B-ORG,erakonnakaaslasega,1
35476,B-ORG,erakool,1
35477,B-ORG,erakordset,1
35478,B-ORG,eralasteaaed-algkool,1
35479,B-ORG,eraldada,1
35451,B-ORG,eraaktsiaseltsile,1
35450,B-ORG,eputis,1
35449,B-ORG,episoodiga,1
35448,B-ORG,episoodi,1
35418,B-ORG,energia,1
35420,B-ORG,energiafirmale,1
35421,B-ORG,energiafirmas,1
35422,B-ORG,energiatootja,1
35423,B-ORG,enese,1
35424,B-ORG,enesekriitiline,1
35425,B-ORG,enesetapupommina,1
35426,B-ORG,enim,1
10020,B-LOC,hauamärk,1
35428,B-ORG,ennastunustavalt,1
10019,B-LOC,hauaks,1
10018,B-LOC,haruldus,1
35432,B-ORG,ennistada,1
35433,B-ORG,ennistamisega,1
35434,B-ORG,ennistatud,1
35436,B-ORG,ennustaks,1
35437,B-ORG,ennustanud,1
35439,B-ORG,ennustasime,1
35440,B-ORG,ennustasin,1
35441,B-ORG,ennustatud,1
35443,B-ORG,ennustus,1
35444,B-ORG,ennustusraamatu,1
35445,B-ORG,enoloogikraadi,1
10016,B-LOC,haruldasem,1
35447,B-ORG,episood,1
35347,B-ORG,ellurakendamiseks,1
10045,B-LOC,heategevusorganisatsiooniga,1
35345,B-ORG,elitaarne,1
35255,B-ORG,ekskursioonid,1
35242,B-ORG,eks-keisri,1
35243,B-ORG,eksabikaasat,1
35244,B-ORG,eksamitel,1
35245,B-ORG,eksamitules,1
35247,B-ORG,eksib,1
35248,B-ORG,eksibki,1
35249,B-ORG,eksisteerib,1
35250,B-ORG,eksisteerinud,1
35251,B-ORG,eksisteeriv,1
35252,B-ORG,eksisteerivas,1
35253,B-ORG,ekskavaatoriks,1
35254,B-ORG,eksklusiivsesse,1
35257,B-ORG,ekspanseerunud,1
35344,B-ORG,elimineerida,1
35258,B-ORG,ekspeaministri,1
35260,B-ORG,ekspediitorfirmaga,1
35261,B-ORG,ekspediitorfirmas,1
35262,B-ORG,eksperimentaalmootor,1
35264,B-ORG,eksperthinnagu,1
35265,B-ORG,eksperthinnangu,1
35267,B-ORG,eksponaadina,1
35268,B-ORG,eksponeerib,1
35269,B-ORG,eksponeerima,1
35270,B-ORG,eksponeerimine,1
35271,B-ORG,eksponeerimiseks,1
35272,B-ORG,eksponeerimiseni,1
35240,B-ORG,einestas,1
35239,B-ORG,eilses,1
35238,B-ORG,eilsele,1
35237,B-ORG,eilsel,1
10062,B-LOC,heitluseks,1
35207,B-ORG,ehitav,1
35209,B-ORG,ehitavad,1
35210,B-ORG,ehitis,1
35211,B-ORG,ehituseks,1
35212,B-ORG,ehitusel,1
35213,B-ORG,ehitusettevõtete,1
35214,B-ORG,ehitusettevõtjad,1
10061,B-LOC,heitluse,1
35217,B-ORG,ehitusfirmaga,1
35220,B-ORG,ehitusfirmast,1
35222,B-ORG,ehituskontserni,1
35223,B-ORG,ehituskrunt,1
35224,B-ORG,ehituslepingu,1
10060,B-LOC,heitlus,1
35226,B-ORG,ehitustöid,1
35227,B-ORG,ehitustööd,1
10059,B-LOC,heitlevad,1
10058,B-LOC,heitlesid,1
35230,B-ORG,ehmatada,1
35231,B-ORG,ehmatas,1
35232,B-ORG,ehtis,1
35233,B-ORG,ehtsasse,1
10056,B-LOC,heiti.kender@ekspress.ee,1
35236,B-ORG,eileõhtuse,1
35273,B-ORG,eksponeerinud,1
35274,B-ORG,eksponeeris,1
35275,B-ORG,eksponeerita,1
10050,B-LOC,heidad,1
35315,B-ORG,elasime,1
35316,B-ORG,elaski,1
10048,B-LOC,heiastab,1
10047,B-LOC,heatujulisest,1
35320,B-ORG,elavalt,1
35321,B-ORG,elavana,1
35323,B-ORG,elavdama,1
35324,B-ORG,elektriarvet,1
10046,B-LOC,heategevusüritus,1
35326,B-ORG,elektrifirmad,1
35328,B-ORG,elektrikompanii,1
35329,B-ORG,elektrimüüja,1
35330,B-ORG,elektritootja,1
35331,B-ORG,elektrivõrk,1
35332,B-ORG,elektroonikafirma,1
35333,B-ORG,elektroonikakontserni,1
35334,B-ORG,elektroonikapoe,1
35335,B-ORG,elektroonikatehase,1
35336,B-ORG,elektrooniline,1
35337,B-ORG,elektroonilist,1
35338,B-ORG,elevust,1
35339,B-ORG,eliidist,1
35340,B-ORG,eliit,1
35341,B-ORG,eliitklubi,1
35342,B-ORG,eliitkoolid,1
35314,B-ORG,elasid,1
10051,B-LOC,heietused,1
35276,B-ORG,eksponeeritakse,1
35310,B-ORG,elanikkonnast,1
35277,B-ORG,eksponeeriti,1
10055,B-LOC,heites,1
35282,B-ORG,ekspordib,1
35283,B-ORG,ekspordile,1
35284,B-ORG,ekspordivõimalustele,1
35285,B-ORG,eksportis,1
35286,B-ORG,ekspositsiooniga,1
35287,B-ORG,ekspositsioonis,1
35289,B-ORG,ekspunkar,1
35290,B-ORG,ekstrasenss,1
35291,B-ORG,ekstravagantse,1
35292,B-ORG,ekstravagantsem,1
10054,B-LOC,heita,1
10053,B-LOC,heinateol,1
10052,B-LOC,heietusi,1
35298,B-ORG,elaks,1
35299,B-ORG,elama,1
35300,B-ORG,elame,1
35301,B-ORG,elamine,1
35304,B-ORG,elamisvõimalust,1
35305,B-ORG,elamusi,1
35306,B-ORG,elamust,1
35307,B-ORG,elamustest,1
35308,B-ORG,elan,1
35309,B-ORG,elanikele,1
36059,B-ORG,hetkekski,1
36061,B-ORG,hetkeni,1
34934,B-ORG,debüütluulekogu,1
9756,B-LOC,fotograafiga,1
36781,B-ORG,juhitavasse,1
9762,B-LOC,fotoraamatule,1
9761,B-LOC,fotonäitust,1
9759,B-LOC,fotole,1
36786,B-ORG,juhtidele,1
36787,B-ORG,juhtides,1
9758,B-LOC,fotokogu,1
36789,B-ORG,juhtimisassotsiatsioon,1
36790,B-ORG,juhtimisel,1
36791,B-ORG,juhtimiskonsultantidega,1
36792,B-ORG,juhtimismeeskonnaga,1
9757,B-LOC,fotograafile,1
36796,B-ORG,juhtisin,1
36811,B-ORG,juhtrolli,1
9755,B-LOC,fotograafid,1
9754,B-LOC,fotograafi,1
36799,B-ORG,juhtival,1
36800,B-ORG,juhtivast,1
36802,B-ORG,juhtivinspektori,1
36803,B-ORG,juhtivinspektorile,1
36804,B-ORG,juhtivtöötajana,1
36805,B-ORG,juhtkiri@ekspress.ee,1
36806,B-ORG,juhtkirja,1
36807,B-ORG,juhtkonda,1
36808,B-ORG,juhtnöör,1
36809,B-ORG,juhtplaneeti,1
36780,B-ORG,juhitavas,1
36779,B-ORG,juhitavale,1
9763,B-LOC,fotoreportaazhi,1
9764,B-LOC,fotoreportaaž,1
36743,B-ORG,joonele,1
36744,B-ORG,joonistab,1
36746,B-ORG,joonistatud,1
36747,B-ORG,joonistavad,1
36748,B-ORG,joonistus,1
36750,B-ORG,joovastuses,1
9771,B-LOC,frantsiis,1
9770,B-LOC,franca,1
9769,B-LOC,fraktsiooni,1
36756,B-ORG,juhatades,1
9767,B-LOC,fotoväljapanek,1
36758,B-ORG,juhatanud,1
36760,B-ORG,juhatasin,1
36761,B-ORG,juhatate,1
36763,B-ORG,juhatus,1
36764,B-ORG,juhatusel,1
36765,B-ORG,juhatust,1
36766,B-ORG,juhendab,1
36768,B-ORG,juhendamine,1
36769,B-ORG,juhendanud,1
36770,B-ORG,juhendatav,1
36771,B-ORG,juhendatud,1
36774,B-ORG,juhiks,1
36775,B-ORG,juhiloa,1
36776,B-ORG,juhilube,1
36810,B-ORG,juhtpositsioonil,1
36812,B-ORG,juhtu,1
36741,B-ORG,jooksupoisist,1
36861,B-ORG,jututoa,1
36847,B-ORG,jurisdiktsioone,1
36848,B-ORG,jurist,1
36849,B-ORG,juristina,1
9746,B-LOC,fosforiiditöötlemist,1
9745,B-LOC,formuleeritud,1
9744,B-LOC,formeerus,1
36853,B-ORG,jutte,1
9743,B-LOC,formeerunud,1
36857,B-ORG,jutustas,1
36858,B-ORG,jutustatakse,1
36859,B-ORG,jutustus,1
36860,B-ORG,jutustust,1
36862,B-ORG,jututoad,1
36813,B-ORG,juhtub,1
36863,B-ORG,juubeldab,1
9741,B-LOC,formeerib,1
36865,B-ORG,juubelinäitus,1
36866,B-ORG,juubelinäitusel,1
36867,B-ORG,juubelipidu,1
36868,B-ORG,juubelit,1
36869,B-ORG,juudid,1
36870,B-ORG,juudiorganisatsioon,1
36871,B-ORG,juugendliku,1
36872,B-ORG,juuksed,1
36873,B-ORG,juuksuri,1
9740,B-LOC,formaalselt,1
36846,B-ORG,jupp,1
36845,B-ORG,jumalateenistus,1
36843,B-ORG,jumala,1
36842,B-ORG,julgustas,1
36814,B-ORG,juhtudel,1
9753,B-LOC,fotograaf,1
36816,B-ORG,juhtuma,1
36817,B-ORG,juhtumi,1
36819,B-ORG,juhtumist,1
36820,B-ORG,juhtumit,1
36821,B-ORG,juhtunud,1
36822,B-ORG,juhtunust,1
9752,B-LOC,fotodega,1
9750,B-LOC,fotoalbumi,1
36825,B-ORG,juhtveduri,1
9749,B-LOC,fotoajakirjad,1
9748,B-LOC,foto-nobeli,1
36828,B-ORG,juhuti,1
36830,B-ORG,julgemini,1
36831,B-ORG,julgenud,1
36832,B-ORG,julgenudki,1
36833,B-ORG,julgeolekuallikas,1
36835,B-ORG,julgeolekuriskid,1
36836,B-ORG,julgeolekutagatisest,1
36837,B-ORG,julgeolekutalitus,1
36838,B-ORG,julgeolekuteenistuse,1
36839,B-ORG,julgeolekutöötajad,1
36840,B-ORG,julgeolekušeff,1
36841,B-ORG,julgestuspolitseis,1
36742,B-ORG,joomisraha,1
9772,B-LOC,friisi,1
36596,B-ORG,investeeringute,1
36648,B-ORG,istungi,1
36634,B-ORG,isiku,1
36635,B-ORG,isikult,1
36636,B-ORG,islamiliikumine,1
9791,B-LOC,fännidel,1
36639,B-ORG,istuda,1
36640,B-ORG,istugu,1
36641,B-ORG,istujad,1
36642,B-ORG,istuks,1
36643,B-ORG,istuksid,1
9790,B-LOC,fännid,1
9789,B-LOC,fänne,1
36646,B-ORG,istun,1
36649,B-ORG,istungiga,1
36666,B-ORG,jaanipäevani,1
36650,B-ORG,istungit,1
9788,B-LOC,fänn,1
36654,B-ORG,istusin,1
9787,B-LOC,fusionOne'i,1
36657,B-ORG,itaaliakeelne,1
36658,B-ORG,itaallase,1
36659,B-ORG,itaallased,1
36660,B-ORG,itaallasel,1
36661,B-ORG,itaallasest,1
36662,B-ORG,jKirstie,1
9786,B-LOC,furoori,1
36664,B-ORG,jaamast,1
36633,B-ORG,isiknäitusena,1
36632,B-ORG,isiknäituse,1
9792,B-LOC,fännidele,1
36629,B-ORG,isiklik,1
36599,B-ORG,investeeriti,1
36600,B-ORG,investeerivad,1
36602,B-ORG,investorfirma,1
36603,B-ORG,investori,1
36604,B-ORG,investorid,1
36605,B-ORG,investoriks,1
36606,B-ORG,ironiseeris,1
9796,B-LOC,füüsikaõpetaja,1
36608,B-ORG,isadele,1
36609,B-ORG,isamaaline,1
36611,B-ORG,isatalu,1
9795,B-LOC,füürerit,1
36613,B-ORG,iseenesest,1
36615,B-ORG,iseloom,1
9793,B-LOC,föderatiivne,1
36617,B-ORG,iseloomustanud,1
36618,B-ORG,iseloomustas,1
36619,B-ORG,iseloomustavad,1
36620,B-ORG,iseloomustus,1
36621,B-ORG,iseloomustuseks,1
36622,B-ORG,iseseisev,1
36624,B-ORG,iseseisvaks,1
36625,B-ORG,iseseisvuma,1
36626,B-ORG,iseseisvuse,1
36627,B-ORG,iseseisvust,1
36665,B-ORG,jaanipäevaks,1
36667,B-ORG,jaaniööl,1
9773,B-LOC,fritsud,1
36719,B-ORG,jalutavad,1
36704,B-ORG,jalgpallihuviline,1
36706,B-ORG,jalgpalliklubide,1
36708,B-ORG,jalgpallimatš,1
36709,B-ORG,jalgpallimeeskond,1
36710,B-ORG,jalgpallimeeskonna,1
36711,B-ORG,jalgpallimälestuseks,1
36712,B-ORG,jalgrattaid,1
36713,B-ORG,jalgrattaliidu,1
36714,B-ORG,jalgrattapoe,1
36715,B-ORG,jalgrattasõidul,1
36717,B-ORG,jalutame,1
36718,B-ORG,jalutamist,1
36720,B-ORG,jamad,1
9785,B-LOC,funktsionäär,1
36721,B-ORG,jamõisa,1
36722,B-ORG,jan,1
9775,B-LOC,fuajees,1
36724,B-ORG,jaotab,1
36725,B-ORG,jaotanud,1
36728,B-ORG,jaurab,1
36729,B-ORG,jazzorkestri,1
36730,B-ORG,jm.,1
36732,B-ORG,joogarühmal,1
36733,B-ORG,joogi,1
36736,B-ORG,jooksevad,1
36737,B-ORG,jooksime,1
36703,B-ORG,jalgpalli,1
9777,B-LOC,fundamenteerivad,1
36701,B-ORG,jalamile,1
36700,B-ORG,jakob.karu@mega.ee,1
9784,B-LOC,funktsioneerivatest,1
9783,B-LOC,funktsionalistlikumaks,1
9782,B-LOC,funktsionalismi,1
36674,B-ORG,jaanusk@ekspress.ee,1
36675,B-ORG,jabur,1
36676,B-ORG,jada,1
36677,B-ORG,jaemüügifirma,1
36678,B-ORG,jaemüügiketi,1
9781,B-LOC,funktsionalism,1
36680,B-ORG,jagama,1
36681,B-ORG,jagamas,1
36682,B-ORG,jagamisele,1
36683,B-ORG,jagamist,1
9780,B-LOC,funktsionaaltoit,1
36685,B-ORG,jagasid,1
36686,B-ORG,jagatav,1
9779,B-LOC,funkmajad,1
9778,B-LOC,funk-räpp,1
36690,B-ORG,jageleb,1
36691,B-ORG,jagu,1
36694,B-ORG,jah-sõna,1
36696,B-ORG,jahmatas,1
36697,B-ORG,jahtimine,1
36698,B-ORG,jahtinud,1
36699,B-ORG,jahtlaevaga,1
36875,B-ORG,juulikuises,1
36879,B-ORG,juulist,1
9737,B-LOC,foorumile,1
37082,B-ORG,kaaluv,1
37066,B-ORG,kaabeltelefirmasse,1
37068,B-ORG,kaabeltelevisioonioperaatoreid,1
37069,B-ORG,kaablifirmat,1
37070,B-ORG,kaablivõrkudes,1
37071,B-ORG,kaadreid,1
37072,B-ORG,kaadrid,1
37073,B-ORG,kaadrit,1
37074,B-ORG,kaadrivahetust,1
37075,B-ORG,kaal,1
37077,B-ORG,kaaluda,1
37078,B-ORG,kaalukeele-kohtumises,1
37079,B-ORG,kaalukeeleks,1
37083,B-ORG,kaaluva,1
37099,B-ORG,kaasajastatud,1
37084,B-ORG,kaaluvat,1
37085,B-ORG,kaaluvate,1
37087,B-ORG,kaameral,1
37088,B-ORG,kaanelises,1
37090,B-ORG,kaanepildiga,1
9688,B-LOC,finaalmängu,1
37092,B-ORG,kaardikirjastus,1
37093,B-ORG,kaardil,1
9687,B-LOC,finaalis,1
37095,B-ORG,kaasab,1
37096,B-ORG,kaasaegse,1
37097,B-ORG,kaasaegsesse,1
37065,B-ORG,kaabellevifirma,1
37064,B-ORG,kaabel,1
9689,B-LOC,finaalmängud,1
37062,B-ORG,k.a,1
37034,B-ORG,jõudmist,1
9691,B-LOC,finantse,1
9690,B-LOC,finaalturniiril,1
37037,B-ORG,jõudsidki,1
37038,B-ORG,jõudsime,1
37039,B-ORG,jõudsin,1
37041,B-ORG,jõudusid,1
37042,B-ORG,jõudva,1
37044,B-ORG,jõujoogid,1
37045,B-ORG,jõukas,1
37046,B-ORG,jõukatsumine,1
37047,B-ORG,jõuline,1
37048,B-ORG,jõuliselt,1
37049,B-ORG,jõulukontserdi,1
37050,B-ORG,jõulukuul,1
37051,B-ORG,jõuluvanad,1
37052,B-ORG,jõupositsioonil,1
37053,B-ORG,jõus,1
37054,B-ORG,jõusaalifirma,1
37055,B-ORG,jõusse,1
37056,B-ORG,jõustunud,1
37058,B-ORG,jõuti,1
37059,B-ORG,jõuülekande,1
37060,B-ORG,jõuülekanne,1
37061,B-ORG,k,1
37098,B-ORG,kaasajastab,1
37100,B-ORG,kaasamine,1
36881,B-ORG,juuniks,1
37152,B-ORG,kaevandab,1
9682,B-LOC,filmiürituseks,1
37139,B-ORG,kaebekirja,1
37140,B-ORG,kaebekirju,1
37141,B-ORG,kaebus,1
9681,B-LOC,filmiõhtut,1
37143,B-ORG,kaebused,1
37144,B-ORG,kaebusele,1
37146,B-ORG,kaebusest,1
9680,B-LOC,filmitööstus,1
37148,B-ORG,kaela,1
37149,B-ORG,kaelas,1
37151,B-ORG,kaetud,1
37153,B-ORG,kaevanud,1
37102,B-ORG,kaasaskantav,1
9679,B-LOC,filmiturul,1
37156,B-ORG,kaevava,1
37157,B-ORG,kah,1
37158,B-ORG,kahandaks,1
37159,B-ORG,kahandamisest,1
37160,B-ORG,kahanes,1
37161,B-ORG,kahasse,1
9678,B-LOC,filmituruhoone,1
37163,B-ORG,kaheaastane,1
37164,B-ORG,kaheistmelisel,1
37167,B-ORG,kahekordse,1
37168,B-ORG,kahekroonist,1
37136,B-ORG,kaebaksin,1
9683,B-LOC,filosofeerib,1
37134,B-ORG,kadusid,1
9684,B-LOC,filosofeeritakse,1
37103,B-ORG,kaasasolnud,1
37104,B-ORG,kaasata,1
37105,B-ORG,kaasatud,1
37106,B-ORG,kaasatulijad,1
37107,B-ORG,kaasavara,1
37108,B-ORG,kaaskirjad,1
37109,B-ORG,kaaskonnaga,1
37110,B-ORG,kaaslane,1
