,tag,text,0
12676,B-LOC,kriisini,1
12672,B-LOC,kriisiabi,1
12668,B-LOC,kriidistelt,1
12667,B-LOC,kriidiringi,1
12666,B-LOC,krevetipüügi,1
12665,B-LOC,krevetilimiiti,1
12664,B-LOC,kreml,1
12663,B-LOC,krematooriumi,1
12662,B-LOC,krematoorium,1
12661,B-LOC,kreemi,1
12660,B-LOC,kreem,1
12659,B-LOC,kreeka,1
12658,B-LOC,kreedo,1
12657,B-LOC,krediitkassa,1
12656,B-LOC,krediidiasutustele,1
12655,B-LOC,krediidiagentuurid,1
12654,B-LOC,kranaatlikust,1
12653,B-LOC,kramplik,1
12674,B-LOC,kriisil,1
12680,B-LOC,kriitika,1
12604,B-LOC,kosmoseprogrammi,1
12681,B-LOC,kriitikalaine,1
12703,B-LOC,kriminaalide,1
12702,B-LOC,kriminaalid,1
12700,B-LOC,kriminaalhooldaja,1
12699,B-LOC,kriminaalasi,1
12698,B-LOC,kriminaal,1
12697,B-LOC,krimiajakirjanikud,1
12696,B-LOC,krimiajakirjanike,1
12694,B-LOC,kriitiliselt,1
12692,B-LOC,kriitikutest,1
12691,B-LOC,kriitikutel,1
12689,B-LOC,kriitikult,1
12688,B-LOC,kriitikuks,1
12687,B-LOC,kriitikuid,1
12685,B-LOC,kriitiku,1
12684,B-LOC,kriitikavabana,1
12683,B-LOC,kriitikat,1
12682,B-LOC,kriitikale,1
12652,B-LOC,kraist,1
12649,B-LOC,krahvkonnad,1
12647,B-LOC,krahvkond,1
12646,B-LOC,krahvinna,1
12624,B-LOC,kotist,1
12622,B-LOC,kotipoisid,1
12621,B-LOC,koti,1
12620,B-LOC,kosus,1
12619,B-LOC,kosuma,1
12618,B-LOC,kosub,1
12617,B-LOC,kostüümlugu,1
12616,B-LOC,kostüümidraamade,1
12615,B-LOC,kostüümides,1
12614,B-LOC,kostüümi,1
12613,B-LOC,kostnud,1
12612,B-LOC,kostitatud,1
12611,B-LOC,kostitatakse,1
12610,B-LOC,kostitas,1
12608,B-LOC,kosmoseuuringute,1
12607,B-LOC,kosmoseteadlastega,1
12605,B-LOC,kosmosesse,1
12625,B-LOC,kotka,1
12626,B-LOC,kotletid,1
12627,B-LOC,kott,1
12637,B-LOC,kraanale,1
12644,B-LOC,krahhis,1
12643,B-LOC,krabisevat,1
12642,B-LOC,kraatrite,1
12641,B-LOC,kraatri,1
12640,B-LOC,kraatreid,1
12639,B-LOC,kraater,1
12638,B-LOC,kraanat,1
12636,B-LOC,kraanajuht,1
12628,B-LOC,kotti,1
12635,B-LOC,kraadi,1
12634,B-LOC,kraadedele,1
12633,B-LOC,kraade,1
12632,B-LOC,košerveinile,1
12631,B-LOC,koventsiooni,1
12630,B-LOC,kottidega,1
12629,B-LOC,kottide,1
12485,B-LOC,korraldatavate,1
12483,B-LOC,korraldataval,1
12245,B-LOC,koogid,1
12332,B-LOC,koomiksid,1
12330,B-LOC,koolmeistrid,1
12329,B-LOC,koolmeistriametit,1
12327,B-LOC,koolkonnal,1
12326,B-LOC,koolkonnaks,1
12325,B-LOC,koolkonnaga,1
12323,B-LOC,koolkonda,1
12320,B-LOC,kooliõpilast,1
12318,B-LOC,kooliõpilase,1
12317,B-LOC,kooliõpikute,1
12316,B-LOC,kooliõpetuses,1
12315,B-LOC,kooliõpetuse,1
12314,B-LOC,kooliõpetajat,1
12312,B-LOC,kooliõde,1
12311,B-LOC,koolivõimud,1
12310,B-LOC,koolivaheajal,1
12309,B-LOC,koolitüdrukute,1
12308,B-LOC,koolitüdrukule,1
12331,B-LOC,koomiksi,1
12333,B-LOC,koomiksifirmas,1
12369,B-LOC,koonduslaagrisse,1
12334,B-LOC,koomiksikauplust,1
12366,B-LOC,koonduslaagriarst,1
12364,B-LOC,koondunud,1
12363,B-LOC,koondnaiskonda,1
12362,B-LOC,koondiste,1
12356,B-LOC,koondislase,1
12350,B-LOC,koondisel,1
12348,B-LOC,koondised,1
12345,B-LOC,koonderakondlased,1
12344,B-LOC,koondamised,1
12343,B-LOC,koondaks,1
12342,B-LOC,koondab,1
12341,B-LOC,koomikute,1
12340,B-LOC,koomikule,1
12339,B-LOC,koomiku,1
12338,B-LOC,koomiksitega,1
12336,B-LOC,koomiksipoe,1
12335,B-LOC,koomiksimaalima,1
12307,B-LOC,koolitüdrukuid,1
12305,B-LOC,koolitust,1
12304,B-LOC,koolitusfirmas,1
12303,B-LOC,koolitusega,1
12272,B-LOC,koolilaps,1
12271,B-LOC,koolil,1
12270,B-LOC,koolijuhtidelt,1
12269,B-LOC,koolijuht,1
12268,B-LOC,kooliinspektor,1
12267,B-LOC,koolihoone,1
12266,B-LOC,kooliga,1
12265,B-LOC,koolielust,1
12264,B-LOC,koolielus,1
12263,B-LOC,kooliekskursiooniga,1
12262,B-LOC,koolidirektorina,1
12261,B-LOC,koolidirektoriks,1
12260,B-LOC,koolidirektori,1
12255,B-LOC,koolidele,1
12252,B-LOC,kooliarst,1
12249,B-LOC,koolapähkli,1
12248,B-LOC,kool-kombinaatide,1
12273,B-LOC,koolilapse,1
12275,B-LOC,koolilapsi,1
12276,B-LOC,koolilast,1
12291,B-LOC,koolipoisist,1
12302,B-LOC,koolituse,1
12301,B-LOC,koolitulistamised,1
12299,B-LOC,koolitati,1
12298,B-LOC,koolitamise,1
12297,B-LOC,koolisüsteemi,1
12296,B-LOC,koolisööklast,1
12293,B-LOC,koolipoistel,1
12289,B-LOC,koolipingist,1
12278,B-LOC,koolile,1
12288,B-LOC,koolipapa,1
12287,B-LOC,kooliolümpiaadidel,1
12286,B-LOC,koolinoortest,1
12282,B-LOC,koolilõpetajatest,1
12281,B-LOC,koolilugemik,1
12280,B-LOC,koolilt,1
12279,B-LOC,koolilehtede,1
12367,B-LOC,koonduslaagriga,1
12371,B-LOC,koonduslaagrite,1
12480,B-LOC,korraldasid,1
12450,B-LOC,korjatakse,1
12448,B-LOC,korjandus,1
12447,B-LOC,koristajana,1
12446,B-LOC,korilastele,1
12445,B-LOC,koridoridesse,1
12444,B-LOC,korgimäng,1
12443,B-LOC,korgikomplekti,1
12442,B-LOC,korgid,1
12441,B-LOC,koreograafide,1
12440,B-LOC,koreograaf,1
12439,B-LOC,korduvkülastuste,1
12437,B-LOC,kordustrükkidena,1
12436,B-LOC,kordusele,1
12435,B-LOC,kordnikel,1
12434,B-LOC,kordamööda,1
12430,B-LOC,kopteritel,1
12429,B-LOC,kopteripiloot,1
12427,B-LOC,kopsuvähki,1
12449,B-LOC,korjandusi,1
12451,B-LOC,korjati,1
12372,B-LOC,koonduslaagrites,1
12452,B-LOC,kork,1
12477,B-LOC,korraldajatele,1
12475,B-LOC,korraldaja,1
12471,B-LOC,korrakaitsjad,1
12470,B-LOC,korrakaitses,1
12469,B-LOC,korrakaitseorganitele,1
12468,B-LOC,korrakaitseorganite,1
12467,B-LOC,korraga,1
12464,B-LOC,korportatsiooni,1
12463,B-LOC,korporatsiooniga,1
12462,B-LOC,korporatsioonidest,1
12461,B-LOC,korporatsioonide,1
12458,B-LOC,korporatiivsusest,1
12457,B-LOC,korporatiivses,1
12456,B-LOC,korporatiivseid,1
12455,B-LOC,korporatiivmaastikku,1
12454,B-LOC,korpallitipud,1
12453,B-LOC,korke,1
12426,B-LOC,kopsupõletikku,1
12425,B-LOC,kopsu,1
12424,B-LOC,kopsakat,1
12423,B-LOC,kopeeritud,1
12392,B-LOC,koorekihti,1
12390,B-LOC,koorekihist,1
12389,B-LOC,koorekihis,1
12388,B-LOC,koorekihi,1
12387,B-LOC,koordineerimiskeskuses,1
12386,B-LOC,koordinaatorid,1
12385,B-LOC,koordinaatoreid,1
12382,B-LOC,koopiate,1
12381,B-LOC,koopiakirjanik,1
12380,B-LOC,koopiafirma,1
12379,B-LOC,koopia,1
12378,B-LOC,kooperatiivi,1
12377,B-LOC,kooperaatorina,1
12376,B-LOC,koopamaalides,1
12375,B-LOC,koonduvad,1
12374,B-LOC,koonduslaagrivangide,1
12373,B-LOC,koonduslaagritesse,1
12394,B-LOC,koorilaulusõbral,1
12395,B-LOC,kooris,1
12396,B-LOC,koorma,1
12410,B-LOC,koostas,1
12420,B-LOC,koostööprojektis,1
12419,B-LOC,koostööpartneritega,1
12418,B-LOC,koostööpartnerite,1
12417,B-LOC,koostööpartneri,1
12416,B-LOC,koostööpartner,1
12415,B-LOC,koostööle,1
12412,B-LOC,koostavad,1
12409,B-LOC,koostama,1
12398,B-LOC,kooshoidmine,1
12408,B-LOC,koosseisus,1
12406,B-LOC,koosseis,1
12405,B-LOC,koosolekut,1
12403,B-LOC,koosnevad,1
12402,B-LOC,koosnev,1
12400,B-LOC,kooskõlastust,1
12399,B-LOC,kooskõlastatud,1
12704,B-LOC,kriminaaljälituse,1
12705,B-LOC,kriminaaljälituses,1
12706,B-LOC,kriminaaljälitusüksustest,1
13038,B-LOC,kultuuritegevus,1
13035,B-LOC,kultuuritegelasi,1
13034,B-LOC,kultuuritegelased,1
13033,B-LOC,kultuuritaustale,1
13032,B-LOC,kultuuritaevasse,1
13031,B-LOC,kultuurisündmus,1
13029,B-LOC,kultuurisidemeid,1
13028,B-LOC,kultuurisenaator,1
13027,B-LOC,kultuurisemiootika,1
13023,B-LOC,kultuurisaavutustest,1
13016,B-LOC,kultuuriringkondi,1
13014,B-LOC,kultuuripõllule,1
13013,B-LOC,kultuuripärandist,1
13012,B-LOC,kultuuripärandi,1
13011,B-LOC,kultuuripärand,1
13010,B-LOC,kultuuripäevadel,1
13009,B-LOC,kultuuripäevadega,1
13008,B-LOC,kultuuripäevade,1
13036,B-LOC,kultuuritegelaskonnaga,1
13039,B-LOC,kultuuriteljega,1
13061,B-LOC,kulutab,1
13040,B-LOC,kultuuritempel,1
13058,B-LOC,kulude,1
13056,B-LOC,kuluaarides,1
13055,B-LOC,kulu,1
13054,B-LOC,kultuurses,1
13053,B-LOC,kultuurrahvana,1
13052,B-LOC,kultuuromavalitsus,1
13051,B-LOC,kultuurmaastike,1
13050,B-LOC,kultuuriüldsuses,1
13049,B-LOC,kultuuriüldsusele,1
13048,B-LOC,kultuuriväärtusi,1
13047,B-LOC,kultuuriväljaanne,1
13046,B-LOC,kultuurivaraks,1
13045,B-LOC,kultuurivarad,1
13044,B-LOC,kultuuritöötajad,1
13043,B-LOC,kultuuritraditsioonis,1
13042,B-LOC,kultuuritraditsiooni,1
13041,B-LOC,kultuuriteoreetiku,1
13007,B-LOC,kultuuriprogrammis,1
13006,B-LOC,kultuuripressis,1
13005,B-LOC,kultuuripoliitilisest,1
13004,B-LOC,kultuuripoliitikasse,1
12970,B-LOC,kultuuril,1
12969,B-LOC,kultuurikuu,1
12968,B-LOC,kultuurikonteksti,1
12967,B-LOC,kultuurikontekst,1
12966,B-LOC,kultuurikolledži,1
12965,B-LOC,kultuurikolledzhist,1
12963,B-LOC,kultuurikolledzhi,1
12960,B-LOC,kultuurikeskusele,1
12959,B-LOC,kultuurikeskused,1
12956,B-LOC,kultuurikalendris,1
12955,B-LOC,kultuurijuht,1
12953,B-LOC,kultuuriinimestest,1
12952,B-LOC,kultuuriinimeste,1
12951,B-LOC,kultuuriinimesel,1
12950,B-LOC,kultuuriinimesed,1
12947,B-LOC,kultuuriimperialism,1
12946,B-LOC,kultuuriikooniks,1
12972,B-LOC,kultuurileht,1
12973,B-LOC,kultuurilehti,1
12975,B-LOC,kultuurilises,1
12992,B-LOC,kultuurimosaiigi,1
13002,B-LOC,kultuuripildis,1
13001,B-LOC,kultuuripiir,1
13000,B-LOC,kultuuripealinnana,1
12996,B-LOC,kultuurinõunik,1
12995,B-LOC,kultuurimälu,1
12994,B-LOC,kultuurimälestiseks,1
12993,B-LOC,kultuurimälestis,1
12991,B-LOC,kultuuriministrile,1
12977,B-LOC,kultuuriloole,1
12989,B-LOC,kultuuriministeerium,1
12988,B-LOC,kultuurimajja,1
12986,B-LOC,kultuurimajale,1
12984,B-LOC,kultuurimaastikul,1
12983,B-LOC,kultuurimaastiku,1
12982,B-LOC,kultuurimaailma,1
12979,B-LOC,kultuuriloost,1
13060,B-LOC,kulusid,1
13062,B-LOC,kulutaja,1
12708,B-LOC,kriminaalkorras,1
13161,B-LOC,kunstielulisi,1
13157,B-LOC,kunstibiennaliste,1
13156,B-LOC,kunstibiennaalist,1
13155,B-LOC,kunstibiennaal,1
13154,B-LOC,kunstiavangard,1
13152,B-LOC,kunstiauhinna,1
13151,B-LOC,kunstiansamblitega,1
13150,B-LOC,kunstiansamblis,1
13149,B-LOC,kunstiansambli,1
13148,B-LOC,kunstiansambel,1
13145,B-LOC,kunstiakadeemias,1
13143,B-LOC,kunstiaka,1
13142,B-LOC,kunstiajalugudes,1
13141,B-LOC,kunstiajalugu,1
13139,B-LOC,kunstiajaloolaste,1
13138,B-LOC,kunstiajaloolast,1
13137,B-LOC,kunstiajaloolane,1
13136,B-LOC,kunstiajakirjas,1
13158,B-LOC,kunstieliit,1
13164,B-LOC,kunstifestivale,1
13063,B-LOC,kulutaks,1
13165,B-LOC,kunstifestivali,1
13188,B-LOC,kunstikeskuses,1
13186,B-LOC,kunstikeskus,1
13185,B-LOC,kunstikaupmeestele,1
13184,B-LOC,kunstikataloogist,1
13183,B-LOC,kunstikallakuga,1
13182,B-LOC,kunstiinstituut,1
13180,B-LOC,kunstiinstitutsioonide,1
13178,B-LOC,kunstiilm,1
13177,B-LOC,kunstihoonetest,1
13174,B-LOC,kunstihegemoonia,1
13173,B-LOC,kunstiharidusel,1
13172,B-LOC,kunstigeeniuse,1
13171,B-LOC,kunstigaleriis,1
13169,B-LOC,kunstigaleriid,1
13168,B-LOC,kunstigalerii,1
13167,B-LOC,kunstiga,1
13166,B-LOC,kunstifestivalil,1
13133,B-LOC,kunstiagentuuri,1
13132,B-LOC,kunsti-ilmast,1
13131,B-LOC,kunsti-,1
13128,B-LOC,kuns,1
13092,B-LOC,kuningakoda,1
13091,B-LOC,kuningaid,1
13086,B-LOC,kung-fu-filmide,1
13085,B-LOC,kunagisse,1
13079,B-LOC,kumu,1
13078,B-LOC,kummitööstustele,1
13077,B-LOC,kummitööstus,1
13076,B-LOC,kummitanud,1
13075,B-LOC,kummikut,1
13074,B-LOC,kummardasid,1
13073,B-LOC,kummardajatega,1
13072,B-LOC,kummalist,1
13071,B-LOC,kummalisse,1
13070,B-LOC,kummalise,1
13068,B-LOC,kulutavad,1
13067,B-LOC,kulutati,1
13065,B-LOC,kulutasid,1
13093,B-LOC,kuningakodade,1
13094,B-LOC,kuningakodades,1
13095,B-LOC,kuningakoja,1
13114,B-LOC,kuningatroon,1
13126,B-LOC,kunn,1
13123,B-LOC,kuningriigiga,1
13122,B-LOC,kuningriigi,1
13121,B-LOC,kuninglikust,1
13120,B-LOC,kuninglikus,1
13118,B-LOC,kuninglikes,1
13115,B-LOC,kuningavõimu,1
13112,B-LOC,kuningatele,1
13097,B-LOC,kuningakotta,1
13110,B-LOC,kuningatari,1
13108,B-LOC,kuningast,1
13107,B-LOC,kuningasoo,1
13105,B-LOC,kuningapoeg,1
13103,B-LOC,kuningannat,1
13102,B-LOC,kuningannale,1
13100,B-LOC,kuningana,1
12945,B-LOC,kultuurihällina,1
12944,B-LOC,kultuurihuviliste,1
12943,B-LOC,kultuurihierarhias,1
12792,B-LOC,krüptosüsteemid,1
12790,B-LOC,kräkker,1
12789,B-LOC,kruusateedel,1
12788,B-LOC,krutskeid,1
12787,B-LOC,kruntide,1
12786,B-LOC,krundist,1
12783,B-LOC,kruiisituristidelt,1
12782,B-LOC,kruiisist,1
12781,B-LOC,kruiisilaevadest,1
12780,B-LOC,kruiisilaevade,1
12779,B-LOC,kruiisilaeva,1
12778,B-LOC,kruiisil,1
12777,B-LOC,krossirada,1
12776,B-LOC,kroonust,1
12775,B-LOC,kroonusse,1
12773,B-LOC,kroonul,1
12771,B-LOC,kroonprintsiga,1
12770,B-LOC,kroonprintsi,1
12791,B-LOC,krõbistatakse,1
12795,B-LOC,kubermangude,1
12942,B-LOC,kultuuriheeroseid,1
12796,B-LOC,kubermangulinnast,1
12827,B-LOC,kujundile,1
12826,B-LOC,kujundatud,1
12825,B-LOC,kujundati,1
12824,B-LOC,kujundasid,1
12823,B-LOC,kujundas,1
12822,B-LOC,kujundamisel,1
12821,B-LOC,kujundaja,1
12819,B-LOC,kujud,1
12816,B-LOC,kuivale,1
12815,B-LOC,kuivab,1
12812,B-LOC,kuidagiviisi,1
12809,B-LOC,kuhugi,1
12807,B-LOC,kubistide,1
12806,B-LOC,kubistid,1
12805,B-LOC,kubismist,1
12804,B-LOC,kubisevad,1
12800,B-LOC,kuberneriga,1
12769,B-LOC,kroonprintsess,1
12767,B-LOC,kroonivääringus,1
12764,B-LOC,kroonis,1
12759,B-LOC,krooniks,1
12729,B-LOC,kristall,1
12728,B-LOC,krimkade,1
12727,B-LOC,krimipealinnas,1
12726,B-LOC,kriminalistikalabori,1
12725,B-LOC,kriminalistikalabor,1
12724,B-LOC,kriminalistika,1
12723,B-LOC,kriminalisti,1
12721,B-LOC,kriminaalvastutusele,1
12720,B-LOC,kriminaalsest,1
12719,B-LOC,kriminaalsed,1
12718,B-LOC,kriminaalseadustikku,1
12717,B-LOC,kriminaalpolitseisse,1
12716,B-LOC,kriminaalpolitseis,1
12714,B-LOC,kriminaalpolitseinikku,1
12712,B-LOC,kriminaalpolitseile,1
12711,B-LOC,kriminaalpolitseid,1
12709,B-LOC,kriminaalmenetluse,1
12730,B-LOC,kristalli,1
12731,B-LOC,kristalsel,1
12732,B-LOC,kristlased,1
12742,B-LOC,kritiseerivat,1
12757,B-LOC,kroonikakaadrid,1
12756,B-LOC,kroonikad,1
12754,B-LOC,kroonik,1
12753,B-LOC,kroonijuveelide,1
12751,B-LOC,kroonidesse,1
12749,B-LOC,kroonideks,1
12748,B-LOC,kroonidega,1
12741,B-LOC,kritiseerivaid,1
12733,B-LOC,kristlastel,1
12740,B-LOC,kritiseeritakse,1
12739,B-LOC,kritiseerijaid,1
12738,B-LOC,kritiseerides,1
12737,B-LOC,kristliku,1
12736,B-LOC,kristlik-katoliikliku,1
12735,B-LOC,kristlik-judaistlik,1
12734,B-LOC,kristlik,1
12829,B-LOC,kujundusfirmas,1
12830,B-LOC,kujunduskunstniku,1
12831,B-LOC,kujuneb,1
12888,B-LOC,kullarikastustehasesse,1
12908,B-LOC,kultusdisaineri,1
12907,B-LOC,kultusbändi,1
12905,B-LOC,kultusarhitekt,1
12904,B-LOC,kultusajakirjast,1
12903,B-LOC,kultus-ansamblis,1
12902,B-LOC,kulturträgerlasele,1
12901,B-LOC,kulturistide,1
12900,B-LOC,kulturistid,1
12899,B-LOC,kultiveerivad,1
12898,B-LOC,kultiveeritud,1
12897,B-LOC,kultiveeritav,1
12896,B-LOC,kulmineerus,1
12895,B-LOC,kulminatsiooniks,1
12894,B-LOC,kullerid,1
12892,B-LOC,kullavabrikusse,1
12891,B-LOC,kullatootmist,1
12890,B-LOC,kullatehingute,1
12909,B-LOC,kultuskirjanik,1
12910,B-LOC,kultuskirjaniku,1
12911,B-LOC,kultusobjekt,1
12926,B-LOC,kultuuriauhinna,1
12940,B-LOC,kultuurifondi,1
12939,B-LOC,kultuurifenomeni,1
12938,B-LOC,kultuurierinevusi,1
12937,B-LOC,kultuurientsüklopeediat,1
12932,B-LOC,kultuuriellu,1
12929,B-LOC,kultuurides,1
12928,B-LOC,kultuuridebattidest,1
12925,B-LOC,kultuuriatashee,1
12912,B-LOC,kultuspaigad,1
12924,B-LOC,kultuuriareaali,1
12922,B-LOC,kultuuriametnikele,1
12921,B-LOC,kultuuriametnike,1
12920,B-LOC,kultuuriametnik,1
12919,B-LOC,kultuuriajalukku,1
12918,B-LOC,kultuuriajakirjanikud,1
12916,B-LOC,kultuuriajakirjad,1
12889,B-LOC,kullassepatöökoda,1
12887,B-LOC,kullarikastustehases,1
12832,B-LOC,kujunebki,1
12886,B-LOC,kullapalavik,1
12859,B-LOC,kuldaväärt,1
12858,B-LOC,kuldajastu,1
12856,B-LOC,kuld,1
12853,B-LOC,kuklasse,1
12852,B-LOC,kukkusid,1
12850,B-LOC,kukkunud,1
12849,B-LOC,kujutlus,1
12848,B-LOC,kujutlemine,1
12846,B-LOC,kujutav,1
12845,B-LOC,kujutatud,1
12844,B-LOC,kujutatakse,1
12841,B-LOC,kujurist,1
12840,B-LOC,kujunevad,1
12837,B-LOC,kujunemist,1
12836,B-LOC,kujunemisloole,1
12835,B-LOC,kujunemisest,1
12833,B-LOC,kujunedes,1
12860,B-LOC,kuldkujude,1
12861,B-LOC,kuldmedal,1
12863,B-LOC,kuldmedalid,1
12878,B-LOC,kulgevate,1
12885,B-LOC,kullaks,1
12884,B-LOC,kullakaevandustes,1
12883,B-LOC,kullaaugust,1
12882,B-LOC,kulla,1
12881,B-LOC,kulinaarsesse,1
12880,B-LOC,kulinaarseks,1
12879,B-LOC,kulinaarse,1
12877,B-LOC,kulgevat,1
12865,B-LOC,kuldnat,1
12876,B-LOC,kulgeva,1
12875,B-LOC,kulgev,1
12874,B-LOC,kulges,1
12872,B-LOC,kulgema,1
12870,B-LOC,kuldvillakut,1
12869,B-LOC,kuldsponsoriks,1
12867,B-LOC,kuldsest,1
12246,B-LOC,kook,1
12244,B-LOC,koogi,1
11216,B-LOC,kirjutamisega,1
11573,B-LOC,kohalikest,1
11568,B-LOC,kohalelennanud,1
11565,B-LOC,kohaks,1
11564,B-LOC,kohaga,1
11562,B-LOC,koh,1
11561,B-LOC,kogutulu,1
11559,B-LOC,kogutu,1
11558,B-LOC,kogust,1
11556,B-LOC,kogupäevatöö,1
11555,B-LOC,koguperefilm,1
11554,B-LOC,kogunud,1
11550,B-LOC,kogunev,1
11546,B-LOC,koguneb,1
11545,B-LOC,kogumispunkti,1
11544,B-LOC,kogukäive,1
11543,B-LOC,kogukonnas,1
11542,B-LOC,kogukonnamaal,1
11539,B-LOC,kogukonda,1
11569,B-LOC,kohali,1
11578,B-LOC,kohalikule,1
11612,B-LOC,kohtuametnikud,1
11580,B-LOC,kohaloleku,1
11609,B-LOC,kohtate,1
11608,B-LOC,kohtasin,1
11607,B-LOC,kohtasid,1
11606,B-LOC,kohtas,1
11601,B-LOC,kohevas,1
11599,B-LOC,koheselt,1
11598,B-LOC,kohendatud,1
11597,B-LOC,kohe-kohe,1
11595,B-LOC,kohatutega,1
11591,B-LOC,kohapealt,1
11588,B-LOC,kohanimesid,1
11587,B-LOC,kohanimeregistrisse,1
11585,B-LOC,kohanenud,1
11584,B-LOC,kohanemine,1
11583,B-LOC,kohandamine,1
11582,B-LOC,kohandaks,1
11581,B-LOC,kohalt,1
11538,B-LOC,kogukond,1
11537,B-LOC,kogujad,1
11536,B-LOC,koguekspordist,1
11535,B-LOC,kogudustesse,1
11496,B-LOC,koduväljak,1
11495,B-LOC,kodutänaval,1
11494,B-LOC,kodututel,1
11491,B-LOC,kodutud,1
11490,B-LOC,kodutu,1
11489,B-LOC,koduteest,1
11488,B-LOC,koduteele,1
11484,B-LOC,kodusõjaaineline,1
11483,B-LOC,kodusõja-fotod,1
11480,B-LOC,kodustada,1
11477,B-LOC,kodusadamana,1
11475,B-LOC,kodurahad,1
11474,B-LOC,koduradadelt,1
11472,B-LOC,kodunemiseks,1
11471,B-LOC,kodune,1
11470,B-LOC,kodumajja,1
11469,B-LOC,kodumaja,1
11497,B-LOC,koduölutit,1
11501,B-LOC,koerapead,1
11502,B-LOC,koerapidaja,1
11519,B-LOC,kogemuste,1
11534,B-LOC,koguduste,1
11533,B-LOC,kogudusest,1
11528,B-LOC,kogude,1
11526,B-LOC,kogevad,1
11525,B-LOC,kogeti,1
11524,B-LOC,koges,1
11520,B-LOC,kogemustega,1
11517,B-LOC,kogemusse,1
11503,B-LOC,koeratapu,1
11513,B-LOC,kogemusega,1
11510,B-LOC,kogemata,1
11509,B-LOC,kogema,1
11508,B-LOC,kogeda,1
11507,B-LOC,kogeb,1
11506,B-LOC,koertekari,1
11505,B-LOC,koerte,1
11610,B-LOC,kohti,1
11613,B-LOC,kohtuarstliku,1
11466,B-LOC,kodumaist,1
11715,B-LOC,kokakunstide,1
11713,B-LOC,kokakoolis,1
11710,B-LOC,kojutoomisega,1
11708,B-LOC,kojameest,1
11707,B-LOC,koitis,1
11706,B-LOC,koidele,1
11704,B-LOC,kohvri,1
11703,B-LOC,kohvikutest,1
11697,B-LOC,kohvikupidaja,1
11696,B-LOC,kohvikultuuri,1
11695,B-LOC,kohvikule,1
11692,B-LOC,kohviku,1
11691,B-LOC,kohvikoored,1
11689,B-LOC,kohvi-,1
11687,B-LOC,kohvermasin,1
11686,B-LOC,kohv,1
11685,B-LOC,kohutavast,1
11684,B-LOC,kohutavalt,1
11714,B-LOC,kokakunsti,1
11716,B-LOC,kokale,1
11614,B-LOC,kohtuasi,1
11717,B-LOC,kokanduses,1
11738,B-LOC,kokkupanekul,1
11737,B-LOC,kokkupandud,1
11736,B-LOC,kokkuostjad,1
11735,B-LOC,kokkuleppele,1
11734,B-LOC,kokkuleppel,1
11733,B-LOC,kokkuleppega,1
11731,B-LOC,kokkulepetest,1
11730,B-LOC,kokkulepetes,1
11729,B-LOC,kokkulepe,1
11728,B-LOC,kokkulaenatud,1
11727,B-LOC,kokkukuulumisest,1
11726,B-LOC,kokkukeedetud,1
11725,B-LOC,kokkuhoiurezhiimil,1
11721,B-LOC,kokat,1
11720,B-LOC,kokaraamatust,1
11719,B-LOC,kokapoiss,1
11718,B-LOC,kokanduspealinnast,1
11683,B-LOC,kohutava,1
11680,B-LOC,kohustuslikuks,1
11678,B-LOC,kohustuslik,1
11677,B-LOC,kohustusid,1
11644,B-LOC,kohtunikele,1
11642,B-LOC,kohtuni,1
11641,B-LOC,kohtumääruse,1
11634,B-LOC,kohtuministeerium,1
11632,B-LOC,kohtumeditsiiniinstituuti,1
11630,B-LOC,kohtumas,1
11627,B-LOC,kohtulikult,1
11626,B-LOC,kohtulikul,1
11625,B-LOC,kohtule,1
11624,B-LOC,kohtulaua,1
11623,B-LOC,kohtukutse,1
11622,B-LOC,kohtuhoone,1
11620,B-LOC,kohtuekspertiisibüroo,1
11619,B-LOC,kohtuekspert,1
11617,B-LOC,kohtub,1
11616,B-LOC,kohtuasjas,1
11615,B-LOC,kohtuasja,1
11645,B-LOC,kohtunikest,1
11647,B-LOC,kohtunikule,1
11648,B-LOC,kohtunikust,1
11661,B-LOC,kohtusin,1
11676,B-LOC,kohustus,1
11675,B-LOC,kohustati,1
11673,B-LOC,kohunud,1
11672,B-LOC,kohukesed,1
11671,B-LOC,kohtuvõitlust,1
11670,B-LOC,kohtuvõimudega,1
11666,B-LOC,kohtusüsteemis,1
11658,B-LOC,kohtureformist,1
11650,B-LOC,kohtuorganid,1
11657,B-LOC,kohtuprotsessidele,1
11656,B-LOC,kohtuprotsessi,1
11655,B-LOC,kohtupraktikat,1
11654,B-LOC,kohtupraktikast,1
11653,B-LOC,kohtupraktikas,1
11652,B-LOC,kohtupinki,1
11651,B-LOC,kohtuotsuse,1
11468,B-LOC,kodumaistest,1
11465,B-LOC,kodumaise,1
12243,B-LOC,koodivabad,1
11293,B-LOC,klassikuid,1
11290,B-LOC,klassikat,1
11289,B-LOC,klassikalist,1
11288,B-LOC,klassikalisim,1
11287,B-LOC,klassikalisi,1
11286,B-LOC,klassikalised,1
11283,B-LOC,klassikaaslased,1
11281,B-LOC,klassik,1
11280,B-LOC,klassiekskursioonile,1
11279,B-LOC,klassid,1
11278,B-LOC,klassi,1
11277,B-LOC,klantspiltide,1
11276,B-LOC,klahvpillimängija,1
11275,B-LOC,klahvimees,1
11274,B-LOC,klaaspüramiidist,1
11273,B-LOC,klaaspüramiidi,1
11271,B-LOC,klaasivalmistaja,1
11270,B-LOC,klaasivabriku,1
